Finf,Fnoninf,subj,prob
2.0,0.0,41.0,-0.4054651081081643
1.0,3.0,41.0,1.3249254147435987
3.0,3.0,41.0,0.2006706954621514
2.0,1.0,41.0,-0.7537718023763801
1.0,0.0,41.0,2.1972245773362196
2.0,3.0,41.0,-1.900958761193047
3.0,0.0,41.0,0.4054651081081642
2.0,2.0,41.0,-2.4423470353692043
3.0,2.0,41.0,-0.4054651081081643
1.0,1.0,41.0,-0.8472978603872036
0.0,3.0,41.0,1.0986122886681098
0.0,1.0,42.0,1.3249254147435987
2.0,0.0,42.0,-1.3862943611198906
2.0,1.0,42.0,-0.4473122180436648
3.0,3.0,42.0,0.4054651081081642
2.0,2.0,42.0,1.3862943611198908
0.0,2.0,42.0,0.4054651081081642
3.0,0.0,42.0,3.8918202981106256
0.0,0.0,42.0,-0.4473122180436648
1.0,1.0,42.0,4.595119850134589
3.0,2.0,42.0,0.0
1.0,3.0,42.0,4.595119850134589
3.0,1.0,42.0,0.12014431184206341
1.0,0.0,42.0,4.595119850134589
0.0,3.0,42.0,1.3862943611198908
2.0,3.0,42.0,-1.3862943611198906
1.0,2.0,42.0,4.595119850134589
