Finf,Fnoninf,subj,prob
0.0,1.0,41.0,1.265666373331276
2.0,2.0,41.0,-1.0459685551826876
2.0,0.0,41.0,-0.20067069546215124
3.0,2.0,41.0,-0.9444616088408512
3.0,0.0,41.0,-0.20067069546215124
3.0,1.0,41.0,1.3249254147435987
0.0,3.0,41.0,1.0459685551826876
1.0,0.0,41.0,0.708185057924486
1.0,2.0,41.0,-0.8001193001121131
3.0,3.0,41.0,0.9444616088408513
0.0,0.0,41.0,0.16034265007517948
1.0,1.0,41.0,1.2083112059245342
0.0,0.0,42.0,0.4054651081081642
1.0,1.0,42.0,-1.4500101755059984
1.0,3.0,42.0,0.4054651081081642
2.0,3.0,42.0,-0.4054651081081643
2.0,0.0,42.0,-1.3862943611198906
0.0,3.0,42.0,0.4054651081081642
1.0,0.0,42.0,4.595119850134589
3.0,0.0,42.0,1.3862943611198908
3.0,1.0,42.0,0.4054651081081642
2.0,2.0,42.0,-0.4473122180436648
0.0,1.0,42.0,0.3639653772014115
3.0,2.0,42.0,1.3862943611198908
0.0,2.0,42.0,-1.3862943611198906
3.0,3.0,42.0,-0.4473122180436648
1.0,2.0,42.0,-1.3862943611198906
2.0,1.0,42.0,0.4054651081081642
