trial,pFinf,pFnoninf,pO,past_rew_ch,past_rew_unch,past_Finf_ch,past_Finf_unch,past_Fnoninf_ch,past_Fnoninf_unch,past_O_ch,past_O_unch,subj,rts
127.0,0.44183275227903906,0.44183275227903906,1.0986122886681093,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,7919.0,2.4905
2.0,0.3677247801253173,0.8472978603872034,2.197224577336219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,520.0,1.8318999999999068
3.0,0.3677247801253173,-0.7731898882334817,-2.197224577336219,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,520.0,0.776
4.0,-0.7731898882334817,-0.8472978603872034,-2.197224577336219,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,520.0,1.7176999999999534
5.0,-0.8472978603872034,0.8472978603872034,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,520.0,2.886
6.0,-0.3677247801253173,-0.44183275227903906,-2.197224577336219,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,520.0,1.845
7.0,-0.3677247801253173,-0.7731898882334817,-1.945910149055313,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,520.0,3.2903000000000464
8.0,-0.7731898882334817,-0.3677247801253173,-1.945910149055313,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,520.0,2.382799999999814
9.0,0.7731898882334817,-0.44183275227903906,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,520.0,1.5078999999999068
10.0,-0.3677247801253173,0.7731898882334817,2.197224577336219,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,520.0,1.327
11.0,-0.44183275227903906,0.3677247801253173,0.25131442828090617,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,520.0,1.1211999999999533
12.0,0.3677247801253173,-0.8472978603872034,-1.945910149055313,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,520.0,1.5120999999998603
13.0,0.8472978603872034,-0.8472978603872034,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,520.0,1.5954000000001396
14.0,-0.7731898882334817,0.8472978603872034,2.197224577336219,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,520.0,1.271
15.0,0.44183275227903906,0.44183275227903906,1.0986122886681093,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,520.0,1.5124000000001396
16.0,0.3677247801253173,0.44183275227903906,2.197224577336219,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,520.0,1.3041999999999534
17.0,-0.8472978603872034,0.44183275227903906,0.25131442828090617,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,520.0,1.4996999999999534
18.0,-0.44183275227903906,0.8472978603872034,-0.25131442828090617,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,520.0,2.04209999999986
19.0,-0.44183275227903906,-0.8472978603872034,-1.0986122886681093,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,520.0,0.5601999999999534
20.0,-0.7731898882334817,0.44183275227903906,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,520.0,0.5746999999999535
21.0,-0.7731898882334817,0.7731898882334817,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,520.0,1.3116000000000931
22.0,-0.7731898882334817,-0.7731898882334817,-1.945910149055313,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,520.0,0.8026000000000931
23.0,-0.7731898882334817,0.3677247801253173,-2.197224577336219,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,520.0,1.543
24.0,0.8472978603872034,0.7731898882334817,2.197224577336219,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,520.0,2.073699999999953
25.0,-0.8472978603872034,0.3677247801253173,-1.945910149055313,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,520.0,2.8045
26.0,-0.44183275227903906,-0.44183275227903906,-1.0986122886681093,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,520.0,2.228899999999907
27.0,0.8472978603872034,0.8472978603872034,1.0986122886681093,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,520.0,0.6021999999999534
28.0,-0.8472978603872034,-0.44183275227903906,-1.0986122886681093,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,520.0,2.970699999999953
29.0,0.7731898882334817,-0.7731898882334817,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,520.0,1.070600000000093
30.0,0.44183275227903906,0.3677247801253173,2.197224577336219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,520.0,0.9817999999998136
31.0,0.3677247801253173,0.7731898882334817,1.945910149055313,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,520.0,0.7466000000000931
32.0,-0.8472978603872034,-0.8472978603872034,-1.0986122886681093,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,520.0,1.963
33.0,-0.44183275227903906,-0.3677247801253173,-2.197224577336219,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,520.0,2.929199999999953
34.0,-0.7731898882334817,-0.44183275227903906,-2.197224577336219,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,520.0,1.1974000000001397
35.0,0.7731898882334817,0.3677247801253173,1.945910149055313,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,520.0,1.0896999999999535
36.0,-0.44183275227903906,-0.7731898882334817,-2.197224577336219,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,520.0,2.4948000000000468
37.0,0.44183275227903906,0.8472978603872034,1.0986122886681093,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,520.0,2.928199999999953
38.0,0.8472978603872034,-0.3677247801253173,1.945910149055313,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,520.0,1.312899999999907
39.0,0.8472978603872034,-0.7731898882334817,2.197224577336219,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,520.0,1.2533999999999068
40.0,-0.8472978603872034,0.7731898882334817,-2.197224577336219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,520.0,3.4796000000000933
41.0,0.44183275227903906,-0.44183275227903906,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,520.0,1.6263000000000465
42.0,-0.3677247801253173,0.44183275227903906,-0.25131442828090617,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,520.0,1.0205
43.0,-0.3677247801253173,-0.3677247801253173,-1.945910149055313,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,520.0,2.2135
44.0,0.7731898882334817,0.44183275227903906,2.197224577336219,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,520.0,1.088
45.0,0.7731898882334817,0.8472978603872034,2.197224577336219,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,520.0,0.7908999999999069
46.0,0.7731898882334817,-0.8472978603872034,-2.197224577336219,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,520.0,0.6605999999998603
47.0,0.44183275227903906,-0.8472978603872034,0.25131442828090617,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,520.0,1.7846999999999533
48.0,0.3677247801253173,-0.44183275227903906,0.25131442828090617,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,520.0,4.150199999999954
49.0,0.44183275227903906,0.7731898882334817,2.197224577336219,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,520.0,1.5935
50.0,0.3677247801253173,0.3677247801253173,1.945910149055313,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,520.0,1.155399999999907
51.0,-0.44183275227903906,0.7731898882334817,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,520.0,2.462399999999907
52.0,-0.3677247801253173,0.8472978603872034,1.945910149055313,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,520.0,0.9795999999998604
53.0,-0.8472978603872034,-0.7731898882334817,-2.197224577336219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,520.0,2.841600000000093
54.0,0.44183275227903906,-0.7731898882334817,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,520.0,0.7716000000000931
55.0,-0.8472978603872034,-0.3677247801253173,-2.197224577336219,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,520.0,0.7841999999999534
56.0,-0.44183275227903906,0.44183275227903906,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,520.0,1.5698000000000465
57.0,0.44183275227903906,-0.3677247801253173,-0.25131442828090617,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,520.0,1.0982999999998135
58.0,0.8472978603872034,-0.44183275227903906,-0.25131442828090617,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,520.0,1.5865
59.0,0.8472978603872034,0.44183275227903906,1.0986122886681093,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,520.0,1.0725
60.0,0.8472978603872034,0.3677247801253173,2.197224577336219,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,520.0,2.679199999999953
61.0,-0.3677247801253173,0.3677247801253173,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,520.0,1.1902999999998136
62.0,0.7731898882334817,0.7731898882334817,1.945910149055313,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,520.0,0.7005
63.0,0.7731898882334817,-0.3677247801253173,2.197224577336219,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,520.0,0.6581999999999535
64.0,0.8472978603872034,0.3677247801253173,2.197224577336219,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,520.0,1.8430999999998603
65.0,-0.44183275227903906,-0.3677247801253173,-2.197224577336219,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,520.0,1.2853999999999068
66.0,0.8472978603872034,-0.44183275227903906,-0.25131442828090617,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,520.0,1.0035
67.0,0.7731898882334817,-0.8472978603872034,-2.197224577336219,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,520.0,0.8711000000000931
68.0,0.3677247801253173,0.44183275227903906,2.197224577336219,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,520.0,0.7737999999998137
69.0,0.7731898882334817,-0.3677247801253173,2.197224577336219,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,520.0,0.9245
70.0,-0.8472978603872034,0.44183275227903906,0.25131442828090617,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,520.0,1.5122999999998135
71.0,0.7731898882334817,-0.7731898882334817,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,520.0,0.5928999999999068
72.0,0.44183275227903906,0.8472978603872034,1.0986122886681093,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,520.0,1.2628999999999069
73.0,0.8472978603872034,-0.3677247801253173,1.945910149055313,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,520.0,1.1366999999997207
74.0,-0.7731898882334817,-0.3677247801253173,-1.945910149055313,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,520.0,0.7316000000000932
75.0,-0.44183275227903906,0.8472978603872034,-0.25131442828090617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,0.7992999999998137
76.0,0.3677247801253173,-0.3677247801253173,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,520.0,0.6535
77.0,0.44183275227903906,-0.3677247801253173,-0.25131442828090617,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,520.0,1.5385
78.0,0.44183275227903906,-0.7731898882334817,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,520.0,0.8650999999996275
79.0,-0.8472978603872034,0.7731898882334817,-2.197224577336219,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,520.0,0.9792999999998137
80.0,-0.3677247801253173,0.8472978603872034,1.945910149055313,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,520.0,0.9328000000002794
81.0,-0.7731898882334817,-0.8472978603872034,-2.197224577336219,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,520.0,0.6511999999997206
82.0,-0.3677247801253173,-0.7731898882334817,-1.945910149055313,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,520.0,0.5762999999998137
83.0,0.7731898882334817,0.3677247801253173,1.945910149055313,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,520.0,0.6307999999998137
84.0,-0.3677247801253173,0.44183275227903906,-0.25131442828090617,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,520.0,0.9488999999999067
85.0,-0.44183275227903906,-0.44183275227903906,-1.0986122886681093,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,520.0,1.828
86.0,0.8472978603872034,0.44183275227903906,1.0986122886681093,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,520.0,0.7596000000000931
87.0,0.44183275227903906,0.3677247801253173,2.197224577336219,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,520.0,0.6454000000003726
88.0,0.7731898882334817,0.44183275227903906,2.197224577336219,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,520.0,1.743
89.0,-0.7731898882334817,0.8472978603872034,2.197224577336219,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,520.0,1.0258999999999068
90.0,0.3677247801253173,0.3677247801253173,1.945910149055313,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,520.0,0.838
91.0,-0.3677247801253173,0.3677247801253173,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,520.0,1.1321999999997205
92.0,-0.8472978603872034,-0.44183275227903906,-1.0986122886681093,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,520.0,1.9740999999996276
93.0,0.3677247801253173,0.7731898882334817,1.945910149055313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,0.6318999999999069
94.0,-0.3677247801253173,-0.44183275227903906,-2.197224577336219,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,520.0,0.5112999999998137
95.0,0.8472978603872034,-0.7731898882334817,2.197224577336219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,1.9583999999999069
96.0,0.3677247801253173,-0.7731898882334817,-2.197224577336219,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,520.0,1.598899999999907
97.0,-0.7731898882334817,-0.44183275227903906,-2.197224577336219,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,520.0,0.6049000000003726
98.0,-0.3677247801253173,-0.3677247801253173,-1.945910149055313,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,520.0,1.0525
99.0,-0.7731898882334817,0.7731898882334817,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,520.0,1.3327999999998135
100.0,0.44183275227903906,0.44183275227903906,1.0986122886681093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,0.8185999999996275
101.0,-0.7731898882334817,-0.7731898882334817,-1.945910149055313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,0.6543999999999068
102.0,-0.8472978603872034,-0.7731898882334817,-2.197224577336219,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,520.0,0.7222999999998138
103.0,-0.8472978603872034,-0.3677247801253173,-2.197224577336219,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,520.0,1.6823000000002795
104.0,0.7731898882334817,0.7731898882334817,1.945910149055313,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,520.0,0.8622999999998138
105.0,-0.8472978603872034,-0.8472978603872034,-1.0986122886681093,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,520.0,1.156
106.0,0.8472978603872034,0.8472978603872034,1.0986122886681093,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,520.0,0.6691000000000932
107.0,-0.7731898882334817,0.44183275227903906,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,520.0,2.2695
108.0,0.3677247801253173,0.8472978603872034,2.197224577336219,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,520.0,0.583
109.0,0.8472978603872034,-0.8472978603872034,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,520.0,0.7335999999996274
110.0,0.8472978603872034,0.7731898882334817,2.197224577336219,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,520.0,1.140600000000093
111.0,-0.44183275227903906,0.7731898882334817,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,520.0,0.6105
112.0,-0.8472978603872034,0.3677247801253173,-1.945910149055313,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,520.0,1.1178999999999069
113.0,0.44183275227903906,-0.44183275227903906,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,520.0,0.7556999999997206
114.0,0.7731898882334817,0.8472978603872034,2.197224577336219,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,520.0,0.593
115.0,-0.8472978603872034,0.8472978603872034,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,520.0,0.6971999999997206
116.0,-0.44183275227903906,-0.7731898882334817,-2.197224577336219,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,520.0,1.5612999999998136
117.0,-0.3677247801253173,-0.8472978603872034,-2.197224577336219,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,520.0,0.778
118.0,-0.3677247801253173,0.7731898882334817,2.197224577336219,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,520.0,0.5698999999999068
119.0,0.3677247801253173,-0.8472978603872034,-1.945910149055313,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,520.0,1.550899999999907
120.0,0.7731898882334817,-0.44183275227903906,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,520.0,1.4955
121.0,0.44183275227903906,-0.8472978603872034,0.25131442828090617,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,520.0,1.6676000000000932
122.0,-0.7731898882334817,0.3677247801253173,-2.197224577336219,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,0.8547999999998137
123.0,-0.44183275227903906,0.3677247801253173,0.25131442828090617,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,520.0,1.0712000000001864
124.0,0.3677247801253173,-0.44183275227903906,0.25131442828090617,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,520.0,1.4311999999997207
125.0,-0.44183275227903906,-0.8472978603872034,-1.0986122886681093,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,520.0,0.7741999999997206
126.0,-0.44183275227903906,0.44183275227903906,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,520.0,1.334600000000093
127.0,0.44183275227903906,0.7731898882334817,2.197224577336219,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,520.0,1.068
1.0,0.3677247801253173,-0.44183275227903906,0.25131442828090617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2521.0,2.856399997711182
2.0,-0.3677247801253173,0.8472978603872034,1.945910149055313,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2521.0,1.5432999992370604
3.0,0.44183275227903906,0.8472978603872034,1.0986122886681093,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2521.0,1.563
4.0,0.44183275227903906,0.7731898882334817,2.197224577336219,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2521.0,1.7594000015258788
5.0,-0.44183275227903906,-0.7731898882334817,-2.197224577336219,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2521.0,1.4777000007629397
6.0,-0.8472978603872034,0.44183275227903906,0.25131442828090617,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2521.0,2.4046000022888183
7.0,0.8472978603872034,-0.8472978603872034,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2521.0,2.132300003051758
8.0,-0.7731898882334817,-0.8472978603872034,-2.197224577336219,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2521.0,2.46
9.0,-0.44183275227903906,-0.8472978603872034,-1.0986122886681093,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2521.0,1.5137999992370603
10.0,-0.8472978603872034,-0.7731898882334817,-2.197224577336219,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2521.0,1.6246000022888183
11.0,0.3677247801253173,0.7731898882334817,1.945910149055313,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2521.0,3.262400001525879
12.0,-0.7731898882334817,0.3677247801253173,-2.197224577336219,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2521.0,1.4356000022888185
13.0,0.8472978603872034,0.7731898882334817,2.197224577336219,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2521.0,2.605099998474121
14.0,0.7731898882334817,0.8472978603872034,2.197224577336219,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2521.0,1.2385
15.0,0.44183275227903906,-0.7731898882334817,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2521.0,1.7332999992370604
16.0,0.8472978603872034,0.3677247801253173,2.197224577336219,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2521.0,3.4655999984741213
17.0,0.8472978603872034,0.44183275227903906,1.0986122886681093,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2521.0,1.6915
18.0,-0.7731898882334817,0.8472978603872034,2.197224577336219,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2521.0,1.1685
19.0,0.8472978603872034,0.8472978603872034,1.0986122886681093,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2521.0,0.9822999992370605
20.0,-0.7731898882334817,-0.3677247801253173,-1.945910149055313,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2521.0,1.7813000030517578
21.0,-0.3677247801253173,-0.8472978603872034,-2.197224577336219,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2521.0,2.477300003051758
22.0,0.7731898882334817,-0.7731898882334817,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2521.0,3.737299999237061
23.0,0.3677247801253173,0.44183275227903906,2.197224577336219,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2521.0,1.329400001525879
24.0,-0.44183275227903906,-0.44183275227903906,-1.0986122886681093,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2521.0,2.0937000007629396
25.0,0.44183275227903906,0.3677247801253173,2.197224577336219,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2521.0,2.411599998474121
26.0,-0.7731898882334817,-0.7731898882334817,-1.945910149055313,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2521.0,1.5150999984741211
27.0,-0.44183275227903906,0.7731898882334817,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2521.0,1.030900001525879
28.0,-0.3677247801253173,0.3677247801253173,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2521.0,1.4782999992370602
29.0,0.44183275227903906,0.44183275227903906,1.0986122886681093,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2521.0,1.0867000007629397
30.0,-0.7731898882334817,0.7731898882334817,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2521.0,1.0562000007629397
31.0,0.7731898882334817,0.44183275227903906,2.197224577336219,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2521.0,0.9324000015258788
32.0,-0.3677247801253173,-0.3677247801253173,-1.945910149055313,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2521.0,4.352900001525879
33.0,-0.8472978603872034,0.7731898882334817,-2.197224577336219,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2521.0,2.3067999992370605
34.0,-0.44183275227903906,-0.3677247801253173,-2.197224577336219,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2521.0,3.8814000015258787
35.0,0.44183275227903906,-0.3677247801253173,-0.25131442828090617,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2521.0,1.9188000030517576
36.0,-0.3677247801253173,0.7731898882334817,2.197224577336219,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2521.0,1.7293999977111816
37.0,0.7731898882334817,-0.44183275227903906,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2521.0,2.1492999992370607
38.0,0.3677247801253173,-0.8472978603872034,-1.945910149055313,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2521.0,2.6595
39.0,-0.44183275227903906,0.44183275227903906,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2521.0,2.176400001525879
40.0,-0.8472978603872034,0.3677247801253173,-1.945910149055313,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2521.0,4.155599998474121
41.0,0.3677247801253173,-0.3677247801253173,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2521.0,2.5578999977111816
42.0,0.44183275227903906,-0.44183275227903906,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2521.0,1.5045
43.0,0.7731898882334817,0.3677247801253173,1.945910149055313,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2521.0,5.894899997711182
44.0,-0.8472978603872034,0.8472978603872034,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2521.0,2.471
45.0,0.8472978603872034,-0.3677247801253173,1.945910149055313,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2521.0,1.9122000007629396
46.0,-0.7731898882334817,0.44183275227903906,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2521.0,1.5782999992370603
47.0,-0.3677247801253173,-0.44183275227903906,-2.197224577336219,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2521.0,1.2022999992370602
48.0,0.7731898882334817,0.7731898882334817,1.945910149055313,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2521.0,3.8185
49.0,0.8472978603872034,-0.44183275227903906,-0.25131442828090617,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2521.0,1.1947000007629396
50.0,0.3677247801253173,-0.7731898882334817,-2.197224577336219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2521.0,3.814299999237061
51.0,0.3677247801253173,0.8472978603872034,2.197224577336219,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2521.0,1.6607000007629398
52.0,-0.3677247801253173,0.44183275227903906,-0.25131442828090617,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2521.0,1.1929000015258788
53.0,0.3677247801253173,0.3677247801253173,1.945910149055313,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2521.0,2.824
54.0,0.7731898882334817,-0.3677247801253173,2.197224577336219,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2521.0,2.0692000007629394
55.0,-0.8472978603872034,-0.3677247801253173,-2.197224577336219,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2521.0,2.1557000007629394
56.0,0.7731898882334817,-0.8472978603872034,-2.197224577336219,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2521.0,2.802400001525879
57.0,-0.44183275227903906,0.8472978603872034,-0.25131442828090617,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2521.0,1.3337999992370604
58.0,0.44183275227903906,-0.8472978603872034,0.25131442828090617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2521.0,0.8116000022888183
