trial,dWAIC,subj
0.0390625,0.08215981826651841,2422.0
0.0390625,0.08022808167152107,6687.0
0.0390625,0.0017954856157302856,7001.0
0.0390625,0.07274587859865278,2888.0
0.0390625,-0.38269066985230893,5539.0
0.0390625,-0.17754102451726794,7919.0
0.0390625,0.11877196980640292,520.0
0.0390625,-0.02225547656416893,2521.0
0.0390625,-0.1414920708630234,6800.0
0.0390625,0.141445096116513,7262.0
0.0390625,0.01610461436212063,877.0
0.0390625,0.15214581321924925,5902.0
0.0390625,0.18061192834284157,99.0
0.0390625,-0.03587080631405115,8029.0
0.0390625,0.06298990733921528,4372.0
0.0390625,-0.09778505377471447,9642.0
0.0390625,0.11010081903077662,9873.0
0.0390625,0.03312609111890197,4563.0
0.0390625,-0.2687397338449955,6474.0
0.0390625,0.11720582528505474,6675.0
0.0390625,-0.27468032960314304,7802.0
0.0390625,-0.201942436164245,7430.0
0.0390625,-0.12332916725426912,1861.0
0.0390625,0.03628996107727289,7790.0
0.0390625,-0.06949566584080458,959.0
0.0390625,0.22412729356437922,768.0
0.0390625,-0.21427204017527401,3274.0
0.0390625,0.1410065587842837,7416.0
0.0390625,-0.025684441439807415,2769.0
0.0390625,-0.20011781703215092,6527.0
0.0390625,0.013462935225106776,752.0
0.0390625,-0.11677341081667691,3924.0
0.0390625,-0.07747791893780231,9039.0
0.0390625,0.13232643611263484,8962.0
0.0390625,-0.014966399176046252,8626.0
0.0390625,0.14459264930337667,8390.0
0.0390625,-0.08242658479139209,3589.0
0.0390625,-0.20948211243376136,4797.0
0.0390625,0.2474406607216224,3744.0
0.0390625,-0.3955974765121937,7522.0
0.0390625,-0.22570718952920288,1346.0
0.0390625,-0.08661708887666464,8415.0
0.0390625,0.20009972399566323,6175.0
0.0390625,0.013063158374279737,5481.0
0.0390625,-0.2205070578493178,9480.0
0.0390625,-0.04875976382754743,950.0
0.0390625,0.03421368286944926,6890.0
0.0390625,0.095051109790802,6112.0
0.0390625,0.01534617692232132,6649.0
0.0390625,-0.16742015595082194,5757.0
0.046875,0.429498206009157,3639.0
0.046875,0.1261222044704482,8397.0
0.046875,-0.18807752430438995,8345.0
0.046875,0.310357824084349,979.0
0.046875,-0.2821744568645954,953.0
0.046875,0.08011809177696705,3132.0
0.046875,-0.10504511115141213,3843.0
0.046875,-0.13707687286660075,2422.0
0.046875,0.2210147362202406,6687.0
0.046875,0.3129648929461837,7001.0
0.046875,-0.38926408253610134,2888.0
0.046875,0.37069610587786883,5539.0
0.046875,0.04719820246100426,7919.0
0.046875,-0.19720874354243279,520.0
0.046875,-0.2982854621950537,2521.0
0.046875,0.32246231473982334,6800.0
0.046875,-0.03426406707148999,7262.0
0.046875,0.34347390104085207,877.0
0.046875,0.06511702807620168,5902.0
0.046875,-0.24221181846223772,99.0
0.046875,0.04905888868961483,8029.0
0.046875,-0.051892268005758524,4372.0
0.046875,-0.07028309907764196,9642.0
0.046875,0.06053123716264963,9873.0
0.046875,0.04261574719566852,4563.0
0.046875,-0.19894428795669228,6474.0
0.046875,0.32636325794737786,6675.0
0.046875,0.041611020802520216,7802.0
0.046875,-0.000507700489833951,7430.0
0.046875,-0.008955670869909227,1861.0
0.046875,0.13098216522485018,7790.0
0.046875,0.08105881151277572,959.0
0.046875,-0.13346730452030897,768.0
0.046875,-0.12176174391061068,3274.0
0.046875,-0.5519112861948088,7416.0
0.046875,-0.10179411619901657,2769.0
0.046875,-0.27057567914016545,6527.0
0.046875,-0.21644852496683598,752.0
0.046875,-0.08194600779097527,3924.0
0.046875,0.2604850893840194,9039.0
0.046875,-0.005630165338516235,8962.0
0.046875,0.042609813157469034,8626.0
0.046875,0.22145189996808767,8390.0
0.046875,0.23298008274286985,3589.0
0.046875,0.2235935339704156,4797.0
0.046875,-0.12279208097606897,3744.0
0.046875,-0.2719684545882046,7522.0
0.046875,0.015021290048025548,1346.0
0.046875,-0.22660375654231757,8415.0
0.046875,-0.08157341461628675,6175.0
0.046875,0.19382473174482584,5481.0
0.046875,0.05479094397742301,9480.0
0.046875,-0.20327909907791764,950.0
0.046875,0.06625043146777898,6890.0
0.046875,0.020883629331365228,6112.0
0.046875,-0.17599380784668028,6649.0
0.046875,0.15517320111393929,5757.0
0.0546875,0.3160090232267976,3639.0
0.0546875,0.1745012984611094,8397.0
0.0546875,-0.40756656508892775,8345.0
0.0546875,-0.2535449768183753,979.0
0.0546875,-0.051419969415292144,953.0
0.0546875,0.14740550355054438,3132.0
0.0546875,-0.023177064023911953,3843.0
0.0546875,0.11521587276365608,2422.0
0.0546875,0.33609919738955796,6687.0
0.0546875,-0.09782251762226224,7001.0
0.0546875,0.10221583768725395,2888.0
0.0546875,0.49507347180042416,5539.0
0.0546875,-0.12824801180977374,7919.0
0.0546875,0.1783217671327293,520.0
0.0546875,-0.03004573122598231,2521.0
0.0546875,0.18112960073631257,6800.0
0.0546875,0.20019595324993134,7262.0
0.0546875,0.22654066095128655,877.0
0.0546875,-0.19807506073266268,5902.0
0.0546875,0.12267385330051184,99.0
0.0546875,0.3639904335141182,8029.0
0.0546875,-0.09037818596698344,4372.0
0.0546875,0.15784751810133457,9642.0
0.0546875,0.06379861745517701,9873.0
0.0546875,-0.08671955054160208,4563.0
0.0546875,-0.006892016157507896,6474.0
0.0546875,-0.338670089840889,6675.0
0.0546875,0.13330087158828974,7802.0
0.0546875,-0.04972002562135458,7430.0
0.0546875,0.20901986281387508,1861.0
0.0546875,0.1045678707305342,7790.0
0.0546875,0.17307401832658798,959.0
0.0546875,-0.07922509219497442,768.0
0.0546875,0.07049482385627925,3274.0
0.0546875,0.3114099819213152,7416.0
0.0546875,-0.05289179121609777,2769.0
0.0546875,0.06238183181267232,6527.0
0.0546875,-0.21560910157859325,752.0
0.0546875,-0.21048835932742804,3924.0
0.0546875,-0.038009339943528175,9039.0
0.0546875,-0.11540933616925031,8962.0
0.0546875,-0.09304415166843683,8626.0
0.0546875,0.26455539162270725,8390.0
0.0546875,-0.06701197591610253,3589.0
0.0546875,0.06673497147858143,4797.0
0.0546875,-0.021686960011720657,3744.0
0.0546875,-0.5503078367328271,7522.0
0.0546875,0.10551987402141094,1346.0
0.0546875,-0.13531446270644665,8415.0
0.0546875,0.4355512633919716,6175.0
0.0546875,0.16633801022544503,5481.0
0.0546875,0.05638673435896635,9480.0
0.0546875,0.22655770415440202,950.0
0.0546875,0.10901454486884177,6890.0
0.0546875,-0.023304699338041246,6112.0
0.0546875,0.17839381750673056,6649.0
0.0546875,0.07381809502840042,5757.0
0.0625,0.05417779553681612,3639.0
0.0625,0.06353280134499073,8397.0
0.0625,-0.23737647058442235,8345.0
0.0625,-0.08775004977360368,979.0
0.0625,0.02148468478117138,953.0
0.0625,0.23148000671062618,3132.0
0.0625,-0.3274559343699366,3843.0
0.0625,0.14407774328719825,2422.0
0.0625,0.05551389465108514,6687.0
0.0625,-0.10491152945905924,7001.0
0.0625,0.518096188083291,2888.0
0.0625,0.05584377935156226,5539.0
0.0625,-0.10142902098596096,7919.0
0.0625,0.26158983050845563,520.0
0.0625,0.08698334987275302,2521.0
0.0625,0.2172572041163221,6800.0
0.0625,-0.0020341076888144016,7262.0
0.0625,-0.05745573295280337,877.0
0.0625,-0.049791506957262754,5902.0
0.0625,0.4806356483604759,99.0
0.0625,0.21665700105950236,8029.0
0.0625,-0.005523165804333985,4372.0
0.0625,0.07502285367809236,9642.0
0.0625,0.07667618617415428,9873.0
0.0625,0.37282623164355755,4563.0
0.0625,-0.32111915899440646,6474.0
0.0625,0.34713326185010374,6675.0
0.0625,0.20435447338968515,7802.0
0.0625,-0.23021917324513197,7430.0
0.0625,-0.05174253694713116,1861.0
0.0625,-0.15510157507378608,7790.0
0.0625,-0.08209904516115785,959.0
0.0625,0.09443246247246861,768.0
0.0625,0.08426305756438524,3274.0
0.0625,0.2161338044097647,7416.0
0.0625,-0.18325710389763117,2769.0
0.0625,0.15743569447658956,6527.0
0.0625,-0.1704977824119851,752.0
0.0625,0.04579047579318285,3924.0
0.0625,0.008501735515892506,9039.0
0.0625,-0.012028271215967834,8962.0
0.0625,-0.052677606232464314,8626.0
0.0625,0.3125594537705183,8390.0
0.0625,-0.05766768159810454,3589.0
0.0625,-1.1242592297494411,4797.0
0.0625,-0.10359076969325542,3744.0
0.0625,-0.26201669964939356,7522.0
0.0625,-0.10814102622680366,1346.0
0.0625,-0.30494343652389944,8415.0
0.0625,-0.012980796280317008,6175.0
0.0625,0.00609187874943018,5481.0
0.0625,0.26090376486536115,9480.0
0.0625,0.17101237026508898,950.0
0.0625,-0.09388551872689277,6890.0
0.0625,-0.06132598593831062,6112.0
0.0625,0.10297170048579574,6649.0
0.0625,-0.17806649138219655,5757.0
0.0703125,0.4985625253757462,3639.0
0.0703125,0.06192608829587698,8397.0
0.0703125,0.13113659247756004,8345.0
0.0703125,-0.2673632688820362,979.0
0.0703125,0.1514565710676834,953.0
0.0703125,0.023350208066403866,3132.0
0.0703125,-0.13646066561341286,3843.0
0.0703125,-0.11001058656256646,2422.0
0.0703125,-0.12448016845155507,6687.0
0.0703125,0.16528714820742607,7001.0
0.0703125,-0.12669404782354832,2888.0
0.0703125,0.12498723017051816,5539.0
0.0703125,0.3230899702757597,7919.0
0.0703125,-0.4867389757419005,520.0
0.0703125,-0.4507943047210574,2521.0
0.0703125,0.2278033575275913,6800.0
0.0703125,-0.006945191416889429,7262.0
0.0703125,0.26060352264903486,877.0
0.0703125,-0.09110943088307977,5902.0
0.0703125,0.3125733807682991,99.0
0.0703125,-0.04112761653959751,8029.0
0.0703125,-0.03925435617566109,4372.0
0.0703125,-0.02724095166195184,9642.0
0.0703125,-0.09867437183856964,9873.0
0.0703125,0.1631219533737749,4563.0
0.0703125,0.04853582289069891,6474.0
0.0703125,-0.004087140783667564,6675.0
0.0703125,-0.0876445877365768,7802.0
0.0703125,-0.054470557952299714,7430.0
0.0703125,0.028978218790143728,1861.0
0.0703125,-0.21462474251165986,7790.0
0.0703125,-0.019216331653296947,959.0
0.0703125,0.1852058283984661,768.0
0.0703125,0.19642896740697324,3274.0
0.0703125,-0.03424219088628888,7416.0
0.0703125,-0.1007670252583921,2769.0
0.0703125,-0.10212861967738718,6527.0
0.0703125,-0.11952524667140096,752.0
0.0703125,-0.017560694832354784,3924.0
0.0703125,-0.28239302337169647,9039.0
0.0703125,-0.04086063615977764,8962.0
0.0703125,-0.2993376199156046,8626.0
0.0703125,0.5430817808955908,8390.0
0.0703125,0.07649605628103018,3589.0
0.0703125,0.08991440013051033,4797.0
0.0703125,0.06266388390213251,3744.0
0.0703125,-0.3404313288629055,7522.0
0.0703125,0.07812041696161032,1346.0
0.0703125,-0.031750909984111786,8415.0
0.0703125,0.30884708231315017,6175.0
0.0703125,0.12264700792729855,5481.0
0.0703125,-0.22343782079406083,9480.0
0.0703125,0.20882228342816234,950.0
0.0703125,0.09275684622116387,6890.0
0.0703125,0.04176013171672821,6112.0
0.0703125,0.27542278077453375,6649.0
0.0703125,-0.025397058110684156,5757.0
0.078125,0.20893874485045671,3639.0
0.078125,-0.10227523359935731,8397.0
0.078125,0.06947114039212465,8345.0
0.078125,-0.39290489070117474,979.0
0.078125,0.11751940660178661,953.0
0.078125,0.1417265236377716,3132.0
0.078125,0.16274262149818242,3843.0
0.078125,-0.11207049991935492,2422.0
0.078125,-0.08609692403115332,6687.0
0.078125,0.10997712006792426,7001.0
0.078125,0.04993500001728535,2888.0
0.078125,-0.174883134663105,5539.0
0.078125,0.16982444282621145,7919.0
0.078125,-0.13674581295344979,520.0
0.078125,0.3737888867035508,2521.0
0.078125,0.38768511451780796,6800.0
0.078125,0.5132787468610331,7262.0
0.078125,0.4309498146176338,877.0
0.078125,0.012780879624187946,5902.0
0.078125,0.09525191877037287,99.0
0.078125,-0.2692297955509275,8029.0
0.078125,-0.12356989271938801,4372.0
0.078125,0.11614960944280028,9642.0
0.078125,-0.34122593130450696,9873.0
0.078125,0.3065772565314546,4563.0
0.078125,-0.09457566356286407,6474.0
0.078125,0.13064108369871974,6675.0
0.078125,0.03258622391149402,7802.0
0.078125,-0.08113045338541269,7430.0
0.078125,-0.02463482553139329,1861.0
0.078125,0.09248521737754345,7790.0
0.078125,0.007361295749433339,959.0
0.078125,0.018237199634313583,768.0
0.078125,0.23277322994545102,3274.0
0.078125,-0.07285240001510829,7416.0
0.078125,0.010626653442159295,2769.0
0.078125,0.05267015006393194,6527.0
0.078125,-0.11102657113224268,752.0
0.078125,0.013126383535563946,3924.0
0.078125,0.16565943660680205,9039.0
0.078125,-0.09503836138173938,8962.0
0.078125,-0.33510067127645016,8626.0
0.078125,0.2891108820331283,8390.0
0.078125,0.2710552606731653,3589.0
0.078125,-0.13702197175007313,4797.0
0.078125,0.18975623417645693,3744.0
0.078125,0.8602330326102674,7522.0
0.078125,0.03728549974039197,1346.0
0.078125,-0.4413651800714433,8415.0
0.078125,0.14448182564228773,6175.0
0.078125,-0.12759020132943988,5481.0
0.078125,0.3138238713145256,9480.0
0.078125,-0.3847993826493621,950.0
0.078125,0.020825732499361038,6890.0
0.078125,0.035156611585989594,6112.0
0.078125,-0.031082397559657693,6649.0
0.078125,0.6596379317343235,5757.0
0.0859375,0.08369434718042612,3639.0
0.0859375,-0.4830335360020399,8397.0
0.0859375,0.9358398262411356,8345.0
0.0859375,-0.06388954375870526,979.0
0.0859375,0.30530986562371254,953.0
0.0859375,0.40982518810778856,3132.0
0.0859375,0.027552572079002857,3843.0
0.0859375,0.035073813050985336,2422.0
0.0859375,0.02000791486352682,6687.0
0.0859375,0.2624389808624983,7001.0
0.0859375,0.32390950981061906,2888.0
0.0859375,-0.0017950180917978287,5539.0
0.0859375,0.10821264947298914,7919.0
0.0859375,-0.4899408216588199,520.0
0.0859375,-0.056558019015938044,2521.0
0.0859375,-0.052384881768375635,6800.0
0.0859375,0.19241929473355412,7262.0
0.0859375,0.08999469317495823,877.0
0.0859375,-0.12381925666704774,5902.0
0.0859375,-0.06356523558497429,99.0
0.0859375,0.11512879794463515,8029.0
0.0859375,0.0013656998053193092,4372.0
0.0859375,0.088212457485497,9642.0
0.0859375,0.071330321370624,9873.0
0.0859375,0.06868740543723106,4563.0
0.0859375,0.041767426300793886,6474.0
0.0859375,0.10301855753641576,6675.0
0.0859375,0.2964878552593291,7802.0
0.0859375,0.26184660755097866,7430.0
0.0859375,-0.029515891801565886,1861.0
0.0859375,-0.656882781535387,7790.0
0.0859375,-0.10709266550838947,959.0
0.0859375,-0.010583944618701935,768.0
0.0859375,0.15163489803671837,3274.0
0.0859375,0.20522634079679847,7416.0
0.0859375,-0.06314131757244468,2769.0
0.0859375,0.28741356171667576,6527.0
0.0859375,-0.18206223426386714,752.0
0.0859375,0.0346844969317317,3924.0
0.0859375,0.00882491422817111,9039.0
0.0859375,0.12066763127222657,8962.0
0.0859375,-0.012839284026995301,8626.0
0.0859375,0.3671474829316139,8390.0
0.0859375,0.041563794715330005,3589.0
0.0859375,0.22556209284812212,4797.0
0.0859375,-0.5288077259901911,3744.0
0.0859375,-0.07205302407965064,7522.0
0.0859375,0.18788104341365397,1346.0
0.0859375,-0.338943897979334,8415.0
0.0859375,0.12178940186277032,6175.0
0.0859375,-0.7765846606343985,5481.0
0.0859375,-0.04494143556803465,9480.0
0.0859375,0.06649836199358106,950.0
0.0859375,0.22463109204545617,6890.0
0.0859375,-0.2628911277279258,6112.0
0.0859375,-0.08866444230079651,6649.0
0.0859375,0.5968282707035542,5757.0
0.09375,-0.03779683751054108,3639.0
0.09375,0.010101302294060588,8397.0
0.09375,-0.26941824599634856,8345.0
0.09375,-0.8196357227861881,979.0
0.09375,-0.09685888467356563,953.0
0.09375,0.2595514669083059,3132.0
0.09375,-0.07414618122857064,3843.0
0.09375,-0.15098491962999105,2422.0
0.09375,-0.1486590369604528,6687.0
0.09375,-0.10243152012117207,7001.0
0.09375,-0.05878201802261174,2888.0
0.09375,0.24046496348455548,5539.0
0.09375,-0.3251948810648173,7919.0
0.09375,0.11090786661952734,520.0
0.09375,-0.20052462024614215,2521.0
0.09375,0.3796937968581915,6800.0
0.09375,0.3492233157157898,7262.0
0.09375,0.28594616055488586,877.0
0.09375,-0.18273932253941894,5902.0
0.09375,0.11969602922908962,99.0
0.09375,0.00451592355966568,8029.0
0.09375,0.2779973855940625,4372.0
0.09375,0.18539099069312215,9642.0
0.09375,-0.1327663641422987,9873.0
0.09375,0.10245741158723831,4563.0
0.09375,-0.3906856495887041,6474.0
0.09375,0.30597337801009417,6675.0
