pF,pO,subj,bout,prob
0.07894747704267502,-0.0006988105596974492,3132.0,0.0,0.32277339226305085
-1.4552392959594727,-1.2675652503967285,3132.0,0.0,-0.6190392084062235
-1.2853291034698486,-0.7303184866905212,3132.0,0.0,-0.3639653772014119
-0.33404412865638733,0.12294253706932068,3132.0,0.0,-1.4500101755059984
0.13181565701961517,-4.583702320815064e-05,3132.0,0.0,0.9444616088408513
-1.2019133567810059,-1.0342724323272705,3132.0,0.0,0.4054651081081642
0.5146657824516296,0.6500945687294006,3132.0,0.0,1.815289966638249
-0.7342463135719299,-0.128403440117836,3132.0,0.0,-0.4473122180436648
-0.24206438660621643,0.37341997027397156,3132.0,0.0,0.8001193001121129
-0.6637658476829529,0.0036656346637755632,3843.0,0.0,-1.2656663733312759
-0.23723885416984558,0.2154240757226944,3843.0,0.0,0.7537718023763803
-0.024230025708675385,0.8918117880821228,3843.0,0.0,0.5753641449035619
-0.9817748665809631,-0.37735217809677124,3843.0,0.0,0.0
-0.5285433530807495,-0.18919681012630463,3843.0,0.0,1.5856272637403817
0.033288270235061646,0.898149847984314,3843.0,0.0,-2.4423470353692043
-0.5010748505592346,0.0012912754900753498,3843.0,0.0,-0.4473122180436648
-1.3318047523498535,-0.8086580038070679,3843.0,0.0,0.32277339226305085
-0.45513826608657837,0.045915089547634125,3843.0,0.0,4.595119850134589
-0.21058644354343414,0.0013563965912908316,3843.0,0.0,0.3639653772014115
-0.7333453297615051,-0.14329108595848083,3843.0,0.0,-0.8953840470548413
-0.17849549651145935,0.5462202429771423,3843.0,0.0,0.4054651081081642
-1.070770025253296,-0.37714165449142456,3843.0,0.0,-0.8953840470548413
-0.3076689839363098,-0.3568221926689148,3843.0,0.0,-4.59511985013459
0.04491102695465088,0.6983421444892883,3843.0,0.0,2.751535313041948
0.31694796681404114,0.022930694743990898,3843.0,0.0,0.8001193001121129
-0.12798544764518738,0.3354700207710266,2422.0,0.0,0.7537718023763803
-0.8767823576927185,-0.23119093477725983,2422.0,0.0,-0.4473122180436648
-0.07617099583148956,0.4211958050727844,2422.0,0.0,2.442347035369205
0.00660782540217042,0.2924415171146393,2422.0,0.0,1.815289966638249
-0.41649991273880005,0.0038241841830313206,2422.0,0.0,-0.8472978603872036
-0.26847779750823975,0.2753896713256836,2422.0,0.0,-1.2656663733312759
0.15435682237148285,0.6936217546463013,2422.0,0.0,1.5856272637403817
-0.3532465100288391,-0.11063886433839798,2422.0,0.0,0.8953840470548413
-0.46743687987327576,0.23450446128845215,2422.0,0.0,-0.9946225751440619
-0.3142245411872864,-0.13820098340511322,2422.0,0.0,0.4054651081081642
-0.04507683217525482,-0.17256616055965424,2422.0,0.0,-2.4423470353692043
-0.11957567930221558,0.23082925379276276,2422.0,0.0,-1.9924301646902063
-0.555723249912262,-0.27372947335243225,2422.0,0.0,0.8953840470548413
0.10246366262435913,0.36870020627975464,2422.0,0.0,-0.8001193001121131
-0.3628334105014801,-0.29428449273109436,2422.0,0.0,-0.4054651081081643
-0.6548264622688293,-0.18275268375873566,2422.0,0.0,-1.6582280766035322
0.36002349853515625,0.2942328155040741,6687.0,0.0,0.4054651081081642
-0.041520752012729645,-0.2699456214904785,6687.0,0.0,0.8001193001121129
0.5309584140777588,0.7976880669593811,6687.0,0.0,1.3862943611198908
0.21848872303962708,0.3386693000793457,6687.0,0.0,0.4054651081081642
-0.446551650762558,-0.4684534966945648,6687.0,0.0,0.8001193001121129
-0.537990391254425,-0.43383321166038513,6687.0,0.0,1.2083112059245342
0.06129869818687439,0.003255189396440983,6687.0,0.0,-0.8001193001121131
0.27174124121665955,0.4956716001033783,6687.0,0.0,-1.4500101755059984
-0.12779152393341064,-0.17525513470172882,6687.0,0.0,-1.3862943611198906
-0.06785848736763,-0.23500308394432068,6687.0,0.0,2.313634929180631
0.14765037596225739,0.6553271412849426,6687.0,0.0,0.3639653772014115
0.02872813120484352,0.1766432672739029,6687.0,0.0,-0.4473122180436648
0.33297157287597656,0.603204071521759,6687.0,0.0,2.0907410969337694
-0.37331104278564453,-0.18837383389472961,6687.0,0.0,0.0
0.7625496983528137,0.6117519736289978,6687.0,0.0,2.1972245773362196
0.4330693185329437,0.19624599814414978,6687.0,0.0,-0.4054651081081643
-0.37680694460868835,0.3847509026527405,7001.0,0.0,0.44731221804366483
-0.5016223788261414,-0.14860700070858002,7001.0,0.0,-0.04000533461369925
-0.3951990604400635,0.0,7001.0,0.0,-0.6190392084062235
-0.5406771898269653,0.23931851983070374,7001.0,0.0,-1.1526795099383855
-0.5446850657463074,-0.15714329481124878,7001.0,0.0,1.2083112059245342
-0.5841902494430542,-0.30473756790161133,7001.0,0.0,0.08004270767353656
-0.15470491349697113,-0.11930029839277267,7001.0,0.0,-0.04000533461369925
-0.5279254913330078,0.09737018495798111,7001.0,0.0,0.8953840470548413
-0.11801620572805405,0.5101191997528076,7001.0,0.0,1.6582280766035322
-0.10235892236232758,0.19961479306221008,7001.0,0.0,0.2818511521409875
-0.3391058146953583,0.07559321075677872,7001.0,0.0,0.9946225751440619
-0.32306426763534546,-0.056543365120887756,7001.0,0.0,0.44731221804366483
-0.23575173318386078,0.07750311493873596,7001.0,0.0,-0.6190392084062235
-0.43721291422843933,-0.0024356679059565067,7001.0,0.0,-0.0800427076735365
-0.48504334688186646,-0.050768233835697174,7001.0,0.0,0.12014431184206341
-0.016652243211865425,0.3136625289916992,7001.0,0.0,-1.6582280766035322
-0.2484087496995926,0.41774284839630127,2888.0,0.0,0.44731221804366483
-0.6622994542121887,0.12325157970190048,2888.0,0.0,0.4054651081081642
-0.5850000381469727,-0.18808114528656006,2888.0,0.0,-0.4054651081081643
0.2681156396865845,0.3306901454925537,2888.0,0.0,1.5163474893680882
-1.1241865158081055,-0.8481656312942505,2888.0,0.0,-0.20067069546215124
-0.18418735265731812,0.3174796402454376,2888.0,0.0,1.0459685551826876
-0.8564434051513672,0.28132784366607666,2888.0,0.0,0.4054651081081642
-0.035753462463617325,0.7761284112930298,2888.0,0.0,0.8472978603872034
-1.2620115280151367,-0.5909186601638794,2888.0,0.0,-1.4500101755059984
-0.2839926779270172,-0.0024252713192254305,2888.0,0.0,0.8472978603872034
0.027722887694835663,0.47337806224823,2888.0,0.0,1.4500101755059986
-1.2214810848236084,-0.2313721925020218,2888.0,0.0,-0.2411620568168881
-0.3490719795227051,0.13386443257331848,2888.0,0.0,0.5322168137473082
-0.9418673515319824,-0.7539041638374329,2888.0,0.0,0.12014431184206341
0.20375213027000427,0.23150578141212463,2888.0,0.0,0.9444616088408513
-1.36722731590271,-0.5827664732933044,2888.0,0.0,0.0
-1.1489315032958984,-0.5511031150817871,5539.0,0.0,-1.3862943611198906
-1.1478667259216309,-0.1638089418411255,5539.0,0.0,-1.3862943611198906
0.3024737238883972,0.17217746376991272,5539.0,0.0,2.313634929180631
-0.7754471302032471,-0.27872470021247864,5539.0,0.0,0.8953840470548413
-0.6593882441520691,0.827570378780365,5539.0,0.0,1.3862943611198908
-0.1254827082157135,0.3998565971851349,5539.0,0.0,2.5866893440979433
-0.7092805504798889,0.22754858434200287,5539.0,0.0,-0.8472978603872036
0.2571190297603607,-0.0013823522021993995,5539.0,0.0,1.3862943611198908
-0.776348888874054,0.4022066593170166,5539.0,0.0,0.4054651081081642
-1.331416130065918,-0.5538305640220642,5539.0,0.0,-0.4054651081081643
-1.3325942754745483,-0.20222631096839905,5539.0,0.0,-0.8472978603872036
-1.0126885175704956,-0.014321649447083473,5539.0,0.0,-2.197224577336219
-0.827458381652832,0.40234634280204773,5539.0,0.0,-0.8472978603872036
-1.1830719709396362,-0.18518957495689392,5539.0,0.0,0.4054651081081642
0.0024966993369162083,0.6075160503387451,5539.0,0.0,0.0
-0.8283782601356506,-0.0935165211558342,5539.0,0.0,0.8472978603872034
0.270111620426178,0.320997416973114,7919.0,0.0,1.4500101755059986
-0.031083256006240845,0.16157373785972595,7919.0,0.0,0.0
-0.3386133909225464,-0.15413391590118408,7919.0,0.0,0.44731221804366483
-0.553023636341095,-0.16188111901283264,7919.0,0.0,-0.8953840470548413
0.09929122775793076,0.20365937054157257,7919.0,0.0,-0.3227733922630512
0.09631279110908508,0.09981255233287811,7919.0,0.0,2.442347035369205
-0.16079479455947876,0.20845471322536469,7919.0,0.0,0.44731221804366483
-0.29281437397003174,-0.0004889968549832702,7919.0,0.0,-0.2818511521409879
0.1384112536907196,0.03573104739189148,7919.0,0.0,0.0
-0.5559605956077576,-0.1844736635684967,7919.0,0.0,-1.3862943611198906
-0.163535013794899,-0.27937448024749756,7919.0,0.0,0.3639653772014115
-0.335813045501709,-0.4502775967121124,7919.0,0.0,-1.1526795099383855
-0.07306559383869171,0.5067515969276428,7919.0,0.0,-0.7081850579244856
-0.11052901297807693,0.2941845953464508,7919.0,0.0,1.2083112059245342
-0.28153306245803833,-0.4300238788127899,7919.0,0.0,1.1526795099383855
-0.2955959737300873,0.004366625566035509,7919.0,0.0,-2.751535313041949
-0.5395530462265015,0.11995991319417953,520.0,0.0,0.8001193001121129
-0.48335394263267517,0.13193467259407043,520.0,0.0,-0.16034265007517937
-0.6299789547920227,0.146975576877594,520.0,0.0,-0.16034265007517937
-0.45311135053634644,0.17516084015369415,520.0,0.0,-0.4473122180436648
-0.8756669163703918,-0.3070828914642334,520.0,0.0,0.08004270767353656
-0.5942989587783813,-0.001147988485172391,520.0,0.0,-0.8001193001121131
-0.506651759147644,-0.1268518716096878,520.0,0.0,-1.4500101755059984
-0.7795996069908142,-0.034654486924409866,520.0,0.0,-0.3227733922630512
-0.6458619236946106,-0.09834392368793488,520.0,0.0,-0.3639653772014119
-0.6702495813369751,-0.07363926619291306,520.0,0.0,-0.663294217410264
-0.7542871236801147,0.14712849259376526,520.0,0.0,-2.4423470353692043
-0.9151718020439148,-0.37077295780181885,520.0,0.0,0.4054651081081642
-0.4300979971885681,-0.1039440780878067,520.0,0.0,0.0
-0.8002244234085083,-0.10355747491121292,520.0,0.0,-0.7081850579244856
-0.762465238571167,0.050169724971055984,520.0,0.0,-0.3227733922630512
-0.5746793150901794,0.17394684255123138,520.0,0.0,1.3862943611198908
-0.3452471196651459,0.00468513835221529,2521.0,0.0,1.0986122886681098
-0.21996934711933136,0.139182910323143,2521.0,0.0,1.0986122886681098
-0.8367391228675842,0.13334617018699646,2521.0,0.0,-1.1526795099383855
-1.0136151313781738,-0.4768450856208801,2521.0,0.0,-1.2083112059245342
-1.2618416547775269,-0.7501220703125,2521.0,0.0,-1.6582280766035322
-0.25989672541618347,0.48710834980010986,2521.0,0.0,0.2818511521409875
-0.2093990445137024,0.467460960149765,2521.0,0.0,1.2083112059245342
-0.4482657313346863,-0.32228726148605347,2521.0,0.0,0.3639653772014115
-0.41811203956604004,0.37293297052383423,2521.0,0.0,0.9444616088408513
-0.114773228764534,0.23986385762691498,2521.0,0.0,0.5322168137473082
-0.08591852337121964,0.36733728647232056,2521.0,0.0,1.2083112059245342
-0.5594990253448486,0.001007526065222919,2521.0,0.0,1.4500101755059986
-0.36694538593292236,0.2478756159543991,2521.0,0.0,1.3862943611198908
-0.23854361474514008,0.6277215480804443,2521.0,0.0,0.32277339226305085
-0.9868781566619873,-0.8627277612686157,2521.0,0.0,-1.0986122886681098
-0.2306794375181198,-0.20997418463230133,2521.0,0.0,1.265666373331276
-0.6584645509719849,-0.08802759647369385,6800.0,0.0,-0.8953840470548413
-0.29792290925979614,0.17350707948207855,6800.0,0.0,0.9946225751440619
0.2645268142223358,-0.0013060750206932425,6800.0,0.0,2.0907410969337694
-0.39172834157943726,-0.1887163370847702,6800.0,0.0,-1.3862943611198906
-0.30307331681251526,-0.309589684009552,6800.0,0.0,-0.2411620568168881
-0.06555164605379105,0.7495131492614746,6800.0,0.0,0.040005334613699206
0.3654473125934601,1.1004581451416016,6800.0,0.0,1.0986122886681098
0.6153930425643921,0.5043567419052124,6800.0,0.0,1.3862943611198908
-0.49510520696640015,0.41469258069992065,6800.0,0.0,0.24116205681688824
-0.15183943510055542,-0.10472317785024643,6800.0,0.0,-0.5753641449035618
0.4604564905166626,0.793336808681488,6800.0,0.0,2.5866893440979433
-0.21049241721630096,0.09756840020418167,6800.0,0.0,0.708185057924486
-0.40464574098587036,0.19469711184501648,6800.0,0.0,0.8472978603872034
-0.5507333874702454,0.0035185827873647213,6800.0,0.0,-1.2083112059245342
-0.45379748940467834,-0.20608103275299072,6800.0,0.0,-0.4054651081081643
-0.3043031394481659,0.006047522183507681,6800.0,0.0,-1.0459685551826876
-1.0279459953308105,0.09048784524202347,7262.0,0.0,-0.7081850579244856
-1.0481386184692383,-0.3550371825695038,7262.0,0.0,0.0
0.7328365445137024,1.317919373512268,7262.0,0.0,1.2083112059245342
0.5768395066261292,1.3164186477661133,7262.0,0.0,2.313634929180631
-1.3207074403762817,-0.6454951763153076,7262.0,0.0,0.0
-1.297415018081665,-0.5226529836654663,7262.0,0.0,-0.9444616088408512
-1.058467984199524,-0.6030773520469666,7262.0,0.0,-0.8001193001121131
0.5426363348960876,0.909544825553894,7262.0,0.0,1.3249254147435987
0.7691718935966492,0.865703284740448,7262.0,0.0,2.5866893440979433
-1.078961968421936,0.005165326874703169,7262.0,0.0,0.4054651081081642
0.7597876191139221,1.4332592487335205,7262.0,0.0,1.0986122886681098
-1.414156436920166,-0.7150781750679016,7262.0,0.0,-0.4473122180436648
0.7964844703674316,0.5164618492126465,7262.0,0.0,1.5856272637403817
0.5117580890655518,1.3673667907714844,7262.0,0.0,1.900958761193047
0.4781215488910675,0.35234540700912476,7262.0,0.0,1.3249254147435987
-1.3895530700683594,-0.5249881148338318,7262.0,0.0,-1.1526795099383855
-0.16858284175395966,0.3295726478099823,877.0,0.0,1.1526795099383855
0.23435866832733154,0.8365118503570557,877.0,0.0,2.9444389791664394
0.06509050726890564,-0.0013075073948130012,877.0,0.0,0.6632942174102643
0.34545040130615234,0.28040990233421326,877.0,0.0,0.4054651081081642
0.0026972838677465916,0.0019583588000386953,877.0,0.0,-0.4895482253187058
0.28153035044670105,0.751318633556366,877.0,0.0,2.5866893440979433
0.17133976519107819,-0.1293203979730606,877.0,0.0,-1.5163474893680886
-0.30643510818481445,0.11485691368579865,877.0,0.0,-1.1526795099383855
-0.4188406467437744,-0.23399195075035095,877.0,0.0,-1.6582280766035322
-0.5475707650184631,-0.4316086769104004,877.0,0.0,-0.8001193001121131
0.11194458603858948,-0.17018574476242065,877.0,0.0,-0.4473122180436648
-0.5982764959335327,-0.004360632970929146,877.0,0.0,-2.3136349291806306
0.04946767911314964,0.03153061121702194,877.0,0.0,-2.751535313041949
-0.046728987246751785,0.1597730666399002,877.0,0.0,-0.2818511521409879
-0.2157784104347229,-0.34847429394721985,877.0,0.0,0.8953840470548413
0.062063075602054596,0.2068672478199005,877.0,0.0,-0.3639653772014119
-0.6127696633338928,-0.097532719373703,5902.0,0.0,-0.4054651081081643
0.09806469082832336,0.2832581400871277,5902.0,0.0,2.313634929180631
-0.2588810324668884,0.36034703254699707,5902.0,0.0,1.4500101755059986
-0.14266276359558105,0.08347184956073761,5902.0,0.0,0.4054651081081642
-0.6349684000015259,0.07758618146181107,5902.0,0.0,-0.8001193001121131
-0.6748213768005371,-0.04773759841918945,5902.0,0.0,-0.3639653772014119
-0.23431210219860077,0.2424803376197815,5902.0,0.0,-0.3639653772014119
-0.1980237066745758,0.010277090594172478,5902.0,0.0,0.0
-0.5457958579063416,-0.22715522348880768,5902.0,0.0,0.24116205681688824
-0.6066192984580994,-0.1522250473499298,5902.0,0.0,-1.3862943611198906
-0.44498682022094727,0.09196697920560837,5902.0,0.0,-0.8472978603872036
-0.5675709843635559,-0.1991235464811325,5902.0,0.0,-2.197224577336219
-0.42384853959083557,0.2232547402381897,5902.0,0.0,0.4054651081081642
-0.17767365276813507,0.09970434010028839,5902.0,0.0,0.4054651081081642
-0.482819139957428,-0.21324275434017181,5902.0,0.0,-0.4473122180436648
-0.32184532284736633,-0.14608459174633026,5902.0,0.0,0.8472978603872034
-0.01830243691802025,0.4656059741973877,99.0,0.0,0.2006706954621514
-0.44721609354019165,0.0016708712792024016,99.0,0.0,-1.0986122886681098
-0.09279299527406693,-0.3970767855644226,99.0,0.0,0.44731221804366483
-1.0470675230026245,-0.25838303565979004,99.0,0.0,-0.6190392084062235
1.0456427335739136,0.8166705369949341,99.0,0.0,1.3249254147435987
0.524970293045044,0.8379680514335632,99.0,0.0,1.3249254147435987
-0.9524381160736084,-0.5828160047531128,99.0,0.0,-0.8953840470548413
-1.1631009578704834,-0.8301181793212891,99.0,0.0,-0.6190392084062235
0.4460642337799072,0.8625970482826233,99.0,0.0,1.3862943611198908
-0.46280428767204285,0.003052458632737398,99.0,0.0,-0.4054651081081643
0.591202437877655,0.3497812747955322,99.0,0.0,2.1972245773362196
1.2455334663391113,0.5709065794944763,99.0,0.0,0.7537718023763803
-0.6202157735824585,-0.3646392822265625,99.0,0.0,-0.4473122180436648
-1.268593430519104,-0.6288617849349976,99.0,0.0,-1.3249254147435987
-0.29569074511528015,0.001165664056316018,99.0,0.0,-2.9444389791664403
0.43493977189064026,0.33633044362068176,99.0,0.0,0.9946225751440619
-0.8022909164428711,0.01327462401241064,8029.0,0.0,-0.8001193001121131
0.21244022250175476,0.9650490880012512,8029.0,0.0,1.3249254147435987
-0.020602423697710037,1.1639550924301147,8029.0,0.0,0.7537718023763803
0.0882730633020401,0.8501547574996948,8029.0,0.0,1.5856272637403817
0.215081587433815,0.38974031805992126,8029.0,0.0,0.4054651081081642
-1.0424845218658447,-0.40035825967788696,8029.0,0.0,-1.0986122886681098
-0.8330010771751404,-0.17399322986602783,8029.0,0.0,0.8953840470548413
-1.2093639373779297,-0.3811083734035492,8029.0,0.0,-0.9946225751440619
-0.6108047366142273,-0.17545166611671448,8029.0,0.0,-0.8953840470548413
-0.9510266780853271,-0.3651461601257324,8029.0,0.0,-1.3862943611198906
-1.0942373275756836,-0.35967937111854553,8029.0,0.0,1.1526795099383855
-1.3741111755371094,-0.610383152961731,8029.0,0.0,1.3249254147435987
0.38842707872390747,0.21560309827327728,8029.0,0.0,2.1972245773362196
-0.023214029148221016,-0.2545543313026428,8029.0,0.0,3.8918202981106256
0.09088948369026184,-0.00012118358426960185,8029.0,0.0,-0.2818511521409879
0.38571685552597046,1.1732971668243408,8029.0,0.0,0.9946225751440619
-0.7778222560882568,-0.039480507373809814,4372.0,0.0,-0.663294217410264
0.08567517250776291,0.1393856704235077,4372.0,0.0,4.595119850134589
-0.33019813895225525,0.25535348057746887,4372.0,0.0,0.6632942174102643
-0.7579101324081421,0.29450005292892456,4372.0,0.0,1.0986122886681098
-0.3428751528263092,0.1747279167175293,4372.0,0.0,0.7537718023763803
-1.8479857444763184,-0.6561321020126343,4372.0,0.0,-0.663294217410264
-1.2011666297912598,0.08060620725154877,4372.0,0.0,0.2818511521409875
-0.7912611365318298,0.24280112981796265,4372.0,0.0,0.2818511521409875
-1.8851466178894043,-0.636963427066803,4372.0,0.0,-0.0800427076735365
-0.6703647971153259,0.12109199911355972,4372.0,0.0,0.4895482253187058
-1.1791681051254272,-0.48279324173927307,4372.0,0.0,-0.663294217410264
-1.3080955743789673,-0.10837491601705551,4372.0,0.0,0.2006706954621514
-1.1770752668380737,-0.5119826793670654,4372.0,0.0,1.265666373331276
-0.24975404143333435,0.11494161188602448,4372.0,0.0,0.24116205681688824
-0.6871349811553955,0.0830562487244606,4372.0,0.0,1.1526795099383855
-1.3340213298797607,-0.5770803093910217,4372.0,0.0,-0.12014431184206334
-0.5998589396476746,0.1156831756234169,9642.0,0.0,-1.0459685551826876
-0.024019917473196983,0.07625319063663483,9642.0,0.0,0.5753641449035619
-0.02358616329729557,0.07359293848276138,9642.0,0.0,0.9946225751440619
-0.8562511205673218,-0.10055229067802429,9642.0,0.0,-0.8953840470548413
-0.798665463924408,-0.44291332364082336,9642.0,0.0,-2.5866893440979424
0.25302600860595703,0.2492504119873047,9642.0,0.0,-1.5856272637403817
-0.22629135847091675,0.09343186765909195,9642.0,0.0,0.6632942174102643
-0.30155301094055176,-0.0766315832734108,9642.0,0.0,0.4054651081081642
-0.7405875325202942,0.006075367331504822,9642.0,0.0,0.0
0.07546067982912064,0.14329412579536438,9642.0,0.0,0.2818511521409875
-0.7693827152252197,-0.5611931085586548,9642.0,0.0,-0.4473122180436648
-0.20095202326774597,0.10784238576889038,9642.0,0.0,-0.6190392084062235
-0.545364260673523,0.0021658313926309347,9642.0,0.0,0.4895482253187058
0.05038352683186531,0.16317333281040192,9642.0,0.0,0.5753641449035619
-0.9170539379119873,-0.42615625262260437,9642.0,0.0,-0.8953840470548413
-0.8280948996543884,-0.0021023780573159456,9642.0,0.0,-0.8472978603872036
0.2981279194355011,0.05481211468577385,9873.0,0.0,0.2818511521409875
-0.44634178280830383,-0.13696157932281494,9873.0,0.0,2.751535313041948
0.006652825977653265,0.05650254711508751,9873.0,0.0,0.6190392084062236
-0.4646722376346588,-0.12029928714036942,9873.0,0.0,-0.2818511521409879
-0.28266388177871704,-0.11552862823009491,9873.0,0.0,0.44731221804366483
-0.025855960324406624,0.06988098472356796,9873.0,0.0,-0.3227733922630512
0.2649714946746826,0.3488830029964447,9873.0,0.0,0.12014431184206341
-0.12433859705924988,0.2762797474861145,9873.0,0.0,1.5163474893680882
-0.23191194236278534,0.1587047129869461,9873.0,0.0,0.6632942174102643
