pFinf,pFnoninf,pO,subj,bout,prob
-0.20067069546215083,0.8472978603872034,0.8472978603872034,979.0,0.0,2.442347035369205
0.6190392084062236,0.8472978603872034,2.1972245773362196,979.0,0.0,2.442347035369205
0.8472978603872034,0.8472978603872034,-0.8472978603872036,953.0,0.0,0.32277339226305085
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,953.0,0.0,0.0
0.8472978603872034,-0.8472978603872034,2.1972245773362196,953.0,0.0,-0.2411620568168881
0.6190392084062236,0.8472978603872034,2.1972245773362196,953.0,0.0,0.32277339226305085
0.6190392084062236,-0.20067069546215083,2.1972245773362196,953.0,0.0,0.4895482253187058
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,953.0,0.0,-0.5753641449035618
0.6190392084062236,-0.8472978603872034,-2.197224577336219,953.0,0.0,-0.2818511521409879
-0.8472978603872034,0.8472978603872034,2.1972245773362196,953.0,0.0,0.0
0.8472978603872034,0.6190392084062236,2.1972245773362196,953.0,0.0,0.2006706954621514
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,953.0,0.0,-0.663294217410264
-0.8472978603872034,0.6190392084062236,-2.197224577336219,953.0,0.0,-0.6190392084062235
-0.20067069546215083,0.8472978603872034,0.8472978603872034,953.0,0.0,0.9444616088408513
-0.20067069546215083,0.6190392084062236,2.1972245773362196,953.0,0.0,0.0
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,953.0,0.0,0.708185057924486
0.6190392084062236,0.6190392084062236,0.8472978603872034,953.0,0.0,1.4500101755059986
0.8472978603872034,-0.20067069546215083,0.8472978603872034,953.0,0.0,0.08004270767353656
0.6190392084062236,-0.8472978603872034,-2.197224577336219,3132.0,0.0,0.0
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,3132.0,0.0,-0.7537718023763801
-0.20067069546215083,0.8472978603872034,0.8472978603872034,3132.0,0.0,-2.0907410969337694
-0.8472978603872034,0.6190392084062236,-2.197224577336219,3132.0,0.0,1.5163474893680882
0.8472978603872034,-0.8472978603872034,2.1972245773362196,3132.0,0.0,0.16034265007517948
-0.8472978603872034,0.8472978603872034,2.1972245773362196,3132.0,0.0,-0.4054651081081643
0.6190392084062236,0.8472978603872034,2.1972245773362196,3132.0,0.0,0.3639653772014115
0.8472978603872034,0.8472978603872034,-0.8472978603872036,3132.0,0.0,0.32277339226305085
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,3132.0,0.0,-0.6190392084062235
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,3132.0,0.0,-0.3639653772014119
0.8472978603872034,-0.20067069546215083,0.8472978603872034,3132.0,0.0,-1.4500101755059984
0.6190392084062236,0.6190392084062236,0.8472978603872034,3132.0,0.0,0.9444616088408513
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,3132.0,0.0,0.4054651081081642
0.8472978603872034,0.6190392084062236,2.1972245773362196,3132.0,0.0,1.815289966638249
0.6190392084062236,-0.20067069546215083,2.1972245773362196,3132.0,0.0,-0.4473122180436648
-0.20067069546215083,0.6190392084062236,2.1972245773362196,3132.0,0.0,0.8001193001121129
-0.8472978603872034,0.8472978603872034,2.1972245773362196,3843.0,0.0,-1.2656663733312759
0.6190392084062236,-0.20067069546215083,2.1972245773362196,3843.0,0.0,0.7537718023763803
0.8472978603872034,-0.8472978603872034,2.1972245773362196,3843.0,0.0,0.5753641449035619
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,3843.0,0.0,0.0
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,3843.0,0.0,1.5856272637403817
0.6190392084062236,0.8472978603872034,2.1972245773362196,3843.0,0.0,-2.4423470353692043
0.6190392084062236,0.6190392084062236,0.8472978603872034,3843.0,0.0,-0.4473122180436648
-0.8472978603872034,0.6190392084062236,-2.197224577336219,3843.0,0.0,0.32277339226305085
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,3843.0,0.0,4.595119850134589
0.8472978603872034,0.6190392084062236,2.1972245773362196,3843.0,0.0,0.3639653772014115
-0.20067069546215083,0.6190392084062236,2.1972245773362196,3843.0,0.0,-0.8953840470548413
-0.20067069546215083,0.8472978603872034,0.8472978603872034,3843.0,0.0,0.4054651081081642
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,3843.0,0.0,-0.8953840470548413
0.6190392084062236,-0.8472978603872034,-2.197224577336219,3843.0,0.0,-4.59511985013459
0.8472978603872034,-0.20067069546215083,0.8472978603872034,3843.0,0.0,2.751535313041948
0.8472978603872034,0.8472978603872034,-0.8472978603872036,3843.0,0.0,0.8001193001121129
0.8472978603872034,-0.20067069546215083,0.8472978603872034,2422.0,0.0,0.7537718023763803
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,2422.0,0.0,-0.4473122180436648
0.6190392084062236,-0.20067069546215083,2.1972245773362196,2422.0,0.0,2.442347035369205
0.6190392084062236,0.8472978603872034,2.1972245773362196,2422.0,0.0,1.815289966638249
0.8472978603872034,-0.8472978603872034,2.1972245773362196,2422.0,0.0,-0.8472978603872036
-0.20067069546215083,0.8472978603872034,0.8472978603872034,2422.0,0.0,-1.2656663733312759
0.6190392084062236,0.6190392084062236,0.8472978603872034,2422.0,0.0,1.5856272637403817
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,2422.0,0.0,0.8953840470548413
-0.8472978603872034,0.8472978603872034,2.1972245773362196,2422.0,0.0,-0.9946225751440619
-0.8472978603872034,0.6190392084062236,-2.197224577336219,2422.0,0.0,0.4054651081081642
0.8472978603872034,0.8472978603872034,-0.8472978603872036,2422.0,0.0,-2.4423470353692043
-0.20067069546215083,0.6190392084062236,2.1972245773362196,2422.0,0.0,-1.9924301646902063
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,2422.0,0.0,0.8953840470548413
0.8472978603872034,0.6190392084062236,2.1972245773362196,2422.0,0.0,-0.8001193001121131
0.6190392084062236,-0.8472978603872034,-2.197224577336219,2422.0,0.0,-0.4054651081081643
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,2422.0,0.0,-1.6582280766035322
0.8472978603872034,-0.20067069546215083,0.8472978603872034,6687.0,0.0,0.4054651081081642
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,6687.0,0.0,0.8001193001121129
0.6190392084062236,0.6190392084062236,0.8472978603872034,6687.0,0.0,1.3862943611198908
0.6190392084062236,0.8472978603872034,2.1972245773362196,6687.0,0.0,0.4054651081081642
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,6687.0,0.0,0.8001193001121129
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,6687.0,0.0,1.2083112059245342
0.6190392084062236,-0.8472978603872034,-2.197224577336219,6687.0,0.0,-0.8001193001121131
0.8472978603872034,-0.8472978603872034,2.1972245773362196,6687.0,0.0,-1.4500101755059984
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,6687.0,0.0,-1.3862943611198906
-0.8472978603872034,0.6190392084062236,-2.197224577336219,6687.0,0.0,2.313634929180631
0.6190392084062236,-0.20067069546215083,2.1972245773362196,6687.0,0.0,0.3639653772014115
-0.20067069546215083,0.8472978603872034,0.8472978603872034,6687.0,0.0,-0.4473122180436648
-0.20067069546215083,0.6190392084062236,2.1972245773362196,6687.0,0.0,2.0907410969337694
-0.8472978603872034,0.8472978603872034,2.1972245773362196,6687.0,0.0,0.0
0.8472978603872034,0.6190392084062236,2.1972245773362196,6687.0,0.0,2.1972245773362196
0.8472978603872034,0.8472978603872034,-0.8472978603872036,6687.0,0.0,-0.4054651081081643
0.8472978603872034,0.6190392084062236,2.1972245773362196,7001.0,0.0,0.44731221804366483
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,7001.0,0.0,-0.04000533461369925
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,7001.0,0.0,-0.6190392084062235
0.8472978603872034,-0.8472978603872034,2.1972245773362196,7001.0,0.0,-1.1526795099383855
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,7001.0,0.0,1.2083112059245342
0.8472978603872034,-0.20067069546215083,0.8472978603872034,7001.0,0.0,0.08004270767353656
0.8472978603872034,0.8472978603872034,-0.8472978603872036,7001.0,0.0,-0.04000533461369925
0.6190392084062236,-0.20067069546215083,2.1972245773362196,7001.0,0.0,0.8953840470548413
-0.20067069546215083,0.8472978603872034,0.8472978603872034,7001.0,0.0,1.6582280766035322
0.6190392084062236,0.8472978603872034,2.1972245773362196,7001.0,0.0,0.2818511521409875
-0.20067069546215083,0.6190392084062236,2.1972245773362196,7001.0,0.0,0.9946225751440619
0.6190392084062236,0.6190392084062236,0.8472978603872034,7001.0,0.0,0.44731221804366483
-0.8472978603872034,0.6190392084062236,-2.197224577336219,7001.0,0.0,-0.6190392084062235
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,7001.0,0.0,-0.0800427076735365
0.6190392084062236,-0.8472978603872034,-2.197224577336219,7001.0,0.0,0.12014431184206341
-0.8472978603872034,0.8472978603872034,2.1972245773362196,7001.0,0.0,-1.6582280766035322
-0.20067069546215083,0.8472978603872034,0.8472978603872034,2888.0,0.0,0.44731221804366483
0.8472978603872034,-0.8472978603872034,2.1972245773362196,2888.0,0.0,0.4054651081081642
0.8472978603872034,-0.20067069546215083,0.8472978603872034,2888.0,0.0,-0.4054651081081643
0.8472978603872034,0.6190392084062236,2.1972245773362196,2888.0,0.0,1.5163474893680882
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,2888.0,0.0,-0.20067069546215124
-0.20067069546215083,0.6190392084062236,2.1972245773362196,2888.0,0.0,1.0459685551826876
0.6190392084062236,-0.20067069546215083,2.1972245773362196,2888.0,0.0,0.4054651081081642
0.6190392084062236,0.8472978603872034,2.1972245773362196,2888.0,0.0,0.8472978603872034
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,2888.0,0.0,-1.4500101755059984
-0.8472978603872034,0.6190392084062236,-2.197224577336219,2888.0,0.0,0.8472978603872034
0.6190392084062236,0.6190392084062236,0.8472978603872034,2888.0,0.0,1.4500101755059986
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,2888.0,0.0,-0.2411620568168881
-0.8472978603872034,0.8472978603872034,2.1972245773362196,2888.0,0.0,0.5322168137473082
0.6190392084062236,-0.8472978603872034,-2.197224577336219,2888.0,0.0,0.12014431184206341
0.8472978603872034,0.8472978603872034,-0.8472978603872036,2888.0,0.0,0.9444616088408513
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,2888.0,0.0,0.0
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,5539.0,0.0,-1.3862943611198906
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,5539.0,0.0,-1.3862943611198906
0.6190392084062236,0.8472978603872034,2.1972245773362196,5539.0,0.0,2.313634929180631
0.6190392084062236,-0.8472978603872034,-2.197224577336219,5539.0,0.0,0.8953840470548413
0.6190392084062236,0.6190392084062236,0.8472978603872034,5539.0,0.0,1.3862943611198908
-0.8472978603872034,0.8472978603872034,2.1972245773362196,5539.0,0.0,2.5866893440979433
0.8472978603872034,0.6190392084062236,2.1972245773362196,5539.0,0.0,-0.8472978603872036
0.8472978603872034,0.8472978603872034,-0.8472978603872036,5539.0,0.0,1.3862943611198908
0.6190392084062236,-0.20067069546215083,2.1972245773362196,5539.0,0.0,0.4054651081081642
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,5539.0,0.0,-0.4054651081081643
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,5539.0,0.0,-0.8472978603872036
-0.20067069546215083,0.6190392084062236,2.1972245773362196,5539.0,0.0,-2.197224577336219
0.8472978603872034,-0.8472978603872034,2.1972245773362196,5539.0,0.0,-0.8472978603872036
-0.8472978603872034,0.6190392084062236,-2.197224577336219,5539.0,0.0,0.4054651081081642
-0.20067069546215083,0.8472978603872034,0.8472978603872034,5539.0,0.0,0.0
0.8472978603872034,-0.20067069546215083,0.8472978603872034,5539.0,0.0,0.8472978603872034
0.8472978603872034,0.6190392084062236,2.1972245773362196,7919.0,0.0,1.4500101755059986
0.6190392084062236,0.8472978603872034,2.1972245773362196,7919.0,0.0,0.0
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,7919.0,0.0,0.44731221804366483
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,7919.0,0.0,-0.8953840470548413
0.6190392084062236,0.6190392084062236,0.8472978603872034,7919.0,0.0,-0.3227733922630512
0.8472978603872034,-0.20067069546215083,0.8472978603872034,7919.0,0.0,2.442347035369205
-0.20067069546215083,0.6190392084062236,2.1972245773362196,7919.0,0.0,0.44731221804366483
-0.20067069546215083,0.8472978603872034,0.8472978603872034,7919.0,0.0,-0.2818511521409879
0.8472978603872034,0.8472978603872034,-0.8472978603872036,7919.0,0.0,0.0
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,7919.0,0.0,-1.3862943611198906
-0.8472978603872034,0.6190392084062236,-2.197224577336219,7919.0,0.0,0.3639653772014115
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,7919.0,0.0,-1.1526795099383855
0.6190392084062236,-0.20067069546215083,2.1972245773362196,7919.0,0.0,-0.7081850579244856
0.8472978603872034,-0.8472978603872034,2.1972245773362196,7919.0,0.0,1.2083112059245342
0.6190392084062236,-0.8472978603872034,-2.197224577336219,7919.0,0.0,1.1526795099383855
-0.8472978603872034,0.8472978603872034,2.1972245773362196,7919.0,0.0,-2.751535313041949
0.6190392084062236,0.8472978603872034,2.1972245773362196,520.0,0.0,0.8001193001121129
0.8472978603872034,0.6190392084062236,2.1972245773362196,520.0,0.0,-0.16034265007517937
-0.20067069546215083,0.6190392084062236,2.1972245773362196,520.0,0.0,-0.16034265007517937
-0.8472978603872034,0.8472978603872034,2.1972245773362196,520.0,0.0,-0.4473122180436648
0.6190392084062236,-0.8472978603872034,-2.197224577336219,520.0,0.0,0.08004270767353656
0.6190392084062236,0.6190392084062236,0.8472978603872034,520.0,0.0,-0.8001193001121131
-0.8472978603872034,0.6190392084062236,-2.197224577336219,520.0,0.0,-1.4500101755059984
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,520.0,0.0,-0.3227733922630512
0.8472978603872034,-0.20067069546215083,0.8472978603872034,520.0,0.0,-0.3639653772014119
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,520.0,0.0,-0.663294217410264
0.8472978603872034,-0.8472978603872034,2.1972245773362196,520.0,0.0,-2.4423470353692043
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,520.0,0.0,0.4054651081081642
0.8472978603872034,0.8472978603872034,-0.8472978603872036,520.0,0.0,0.0
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,520.0,0.0,-0.7081850579244856
0.6190392084062236,-0.20067069546215083,2.1972245773362196,520.0,0.0,-0.3227733922630512
-0.20067069546215083,0.8472978603872034,0.8472978603872034,520.0,0.0,1.3862943611198908
0.8472978603872034,0.6190392084062236,2.1972245773362196,2521.0,0.0,1.0986122886681098
0.8472978603872034,0.8472978603872034,-0.8472978603872036,2521.0,0.0,1.0986122886681098
-0.8472978603872034,0.8472978603872034,2.1972245773362196,2521.0,0.0,-1.1526795099383855
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,2521.0,0.0,-1.2083112059245342
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,2521.0,0.0,-1.6582280766035322
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,2521.0,0.0,0.2818511521409875
0.6190392084062236,0.6190392084062236,0.8472978603872034,2521.0,0.0,1.2083112059245342
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,2521.0,0.0,0.3639653772014115
0.6190392084062236,-0.20067069546215083,2.1972245773362196,2521.0,0.0,0.9444616088408513
-0.20067069546215083,0.8472978603872034,0.8472978603872034,2521.0,0.0,0.5322168137473082
0.6190392084062236,0.8472978603872034,2.1972245773362196,2521.0,0.0,1.2083112059245342
0.8472978603872034,-0.20067069546215083,0.8472978603872034,2521.0,0.0,1.4500101755059986
0.8472978603872034,-0.8472978603872034,2.1972245773362196,2521.0,0.0,1.3862943611198908
-0.20067069546215083,0.6190392084062236,2.1972245773362196,2521.0,0.0,0.32277339226305085
-0.8472978603872034,0.6190392084062236,-2.197224577336219,2521.0,0.0,-1.0986122886681098
0.6190392084062236,-0.8472978603872034,-2.197224577336219,2521.0,0.0,1.265666373331276
-0.8472978603872034,0.8472978603872034,2.1972245773362196,6800.0,0.0,-0.8953840470548413
0.8472978603872034,-0.8472978603872034,2.1972245773362196,6800.0,0.0,0.9946225751440619
-0.8472978603872034,0.6190392084062236,-2.197224577336219,6800.0,0.0,2.0907410969337694
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,6800.0,0.0,-1.3862943611198906
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,6800.0,0.0,-0.2411620568168881
0.6190392084062236,-0.20067069546215083,2.1972245773362196,6800.0,0.0,0.040005334613699206
-0.20067069546215083,0.6190392084062236,2.1972245773362196,6800.0,0.0,1.0986122886681098
0.6190392084062236,0.6190392084062236,0.8472978603872034,6800.0,0.0,1.3862943611198908
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,6800.0,0.0,0.24116205681688824
0.6190392084062236,-0.8472978603872034,-2.197224577336219,6800.0,0.0,-0.5753641449035618
0.8472978603872034,0.6190392084062236,2.1972245773362196,6800.0,0.0,2.5866893440979433
0.8472978603872034,-0.20067069546215083,0.8472978603872034,6800.0,0.0,0.708185057924486
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,6800.0,0.0,0.8472978603872034
-0.20067069546215083,0.8472978603872034,0.8472978603872034,6800.0,0.0,-1.2083112059245342
0.8472978603872034,0.8472978603872034,-0.8472978603872036,6800.0,0.0,-0.4054651081081643
0.6190392084062236,0.8472978603872034,2.1972245773362196,6800.0,0.0,-1.0459685551826876
-0.8472978603872034,0.8472978603872034,2.1972245773362196,7262.0,0.0,-0.7081850579244856
-0.20067069546215083,0.8472978603872034,0.8472978603872034,7262.0,0.0,0.0
0.6190392084062236,0.6190392084062236,0.8472978603872034,7262.0,0.0,1.2083112059245342
0.8472978603872034,-0.20067069546215083,0.8472978603872034,7262.0,0.0,2.313634929180631
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,7262.0,0.0,0.0
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,7262.0,0.0,-0.9444616088408512
-0.8472978603872034,0.6190392084062236,-2.197224577336219,7262.0,0.0,-0.8001193001121131
0.6190392084062236,-0.20067069546215083,2.1972245773362196,7262.0,0.0,1.3249254147435987
0.8472978603872034,0.6190392084062236,2.1972245773362196,7262.0,0.0,2.5866893440979433
-0.20067069546215083,0.6190392084062236,2.1972245773362196,7262.0,0.0,0.4054651081081642
0.6190392084062236,0.8472978603872034,2.1972245773362196,7262.0,0.0,1.0986122886681098
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,7262.0,0.0,-0.4473122180436648
0.8472978603872034,0.8472978603872034,-0.8472978603872036,7262.0,0.0,1.5856272637403817
0.8472978603872034,-0.8472978603872034,2.1972245773362196,7262.0,0.0,1.900958761193047
0.6190392084062236,-0.8472978603872034,-2.197224577336219,7262.0,0.0,1.3249254147435987
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,7262.0,0.0,-1.1526795099383855
0.6190392084062236,-0.20067069546215083,2.1972245773362196,877.0,0.0,1.1526795099383855
-0.20067069546215083,0.8472978603872034,0.8472978603872034,877.0,0.0,2.9444389791664394
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,877.0,0.0,0.6632942174102643
-0.20067069546215083,0.6190392084062236,2.1972245773362196,877.0,0.0,0.4054651081081642
0.8472978603872034,-0.8472978603872034,2.1972245773362196,877.0,0.0,-0.4895482253187058
0.8472978603872034,0.6190392084062236,2.1972245773362196,877.0,0.0,2.5866893440979433
0.8472978603872034,0.8472978603872034,-0.8472978603872036,877.0,0.0,-1.5163474893680886
-0.8472978603872034,0.6190392084062236,-2.197224577336219,877.0,0.0,-1.1526795099383855
-0.8472978603872034,0.8472978603872034,2.1972245773362196,877.0,0.0,-1.6582280766035322
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,877.0,0.0,-0.8001193001121131
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,877.0,0.0,-0.4473122180436648
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,877.0,0.0,-2.3136349291806306
0.8472978603872034,-0.20067069546215083,0.8472978603872034,877.0,0.0,-2.751535313041949
0.6190392084062236,0.8472978603872034,2.1972245773362196,877.0,0.0,-0.2818511521409879
0.6190392084062236,-0.8472978603872034,-2.197224577336219,877.0,0.0,0.8953840470548413
0.6190392084062236,0.6190392084062236,0.8472978603872034,877.0,0.0,-0.3639653772014119
-0.8472978603872034,-0.20067069546215083,-2.197224577336219,5902.0,0.0,-0.4054651081081643
0.8472978603872034,0.6190392084062236,2.1972245773362196,5902.0,0.0,2.313634929180631
-0.20067069546215083,0.6190392084062236,2.1972245773362196,5902.0,0.0,1.4500101755059986
0.6190392084062236,0.6190392084062236,0.8472978603872034,5902.0,0.0,0.4054651081081642
-0.8472978603872034,0.8472978603872034,2.1972245773362196,5902.0,0.0,-0.8001193001121131
-0.8472978603872034,-0.8472978603872034,-2.197224577336219,5902.0,0.0,-0.3639653772014119
0.8472978603872034,-0.8472978603872034,2.1972245773362196,5902.0,0.0,-0.3639653772014119
0.8472978603872034,0.8472978603872034,-0.8472978603872036,5902.0,0.0,0.0
-0.20067069546215083,-0.20067069546215083,-2.197224577336219,5902.0,0.0,0.24116205681688824
-0.20067069546215083,-0.8472978603872034,-2.197224577336219,5902.0,0.0,-1.3862943611198906
0.6190392084062236,0.8472978603872034,2.1972245773362196,5902.0,0.0,-0.8472978603872036
-0.20067069546215083,0.8472978603872034,0.8472978603872034,5902.0,0.0,-2.197224577336219
0.6190392084062236,-0.20067069546215083,2.1972245773362196,5902.0,0.0,0.4054651081081642
0.8472978603872034,-0.20067069546215083,0.8472978603872034,5902.0,0.0,0.4054651081081642
0.6190392084062236,-0.8472978603872034,-2.197224577336219,5902.0,0.0,-0.4473122180436648
-0.8472978603872034,0.6190392084062236,-2.197224577336219,5902.0,0.0,0.8472978603872034
